,High,Low,Open,Close,Volume,Adj Close
2016-01-13,20234.7793,19850.73047,20028.85938,19934.88086,1787070400,19934.88086
2016-01-14,19893.88086,19509.08008,19578.91992,19817.41016,1783215300,19817.41016
2016-01-15,19828.92969,19500.38086,19781.46094,19520.76953,1932607600,19520.76953
2016-01-18,19439.49023,19195.56055,19287.38086,19237.44922,2038630500,19237.44922
2016-01-19,19647.75,19204.2207,19283.57031,19635.81055,1825359900,19635.81055
2016-01-20,19332.2207,18833.88086,19332.2207,18886.30078,2459536700,18886.30078
2016-01-21,19238.26953,18534.30078,19079.13086,18542.15039,2608444800,18542.15039
2016-01-22,19152.80078,18769.60938,19000.78906,19080.50977,2388446600,19080.50977
2016-01-25,19490.26953,19291.91016,19341.41016,19340.14063,1776766600,19340.14063
2016-01-26,19098.07031,18811.83008,19068.83984,18860.80078,1873245100,18860.80078
2016-01-27,19216.99023,18931.33984,19211.85938,19052.44922,1929850700,19052.44922
2016-01-28,19223.58984,18982.2207,19093.76953,19195.83008,1941781800,19195.83008
2016-01-29,19709.99023,19130.58984,19138.41992,19683.10938,2350176600,19683.10938
2016-02-01,19770.96094,19444.25977,19770.96094,19595.5,1596458400,19595.5
2016-02-02,19628.57031,19403.49023,19474.86914,19446.83984,1783516300,19446.83984
2016-02-03,19032.71094,18764.82031,18910.88086,18991.58984,2126513100,18991.58984
2016-02-04,19338.36914,19166.17969,19190.35938,19183.08984,1556986500,19183.08984
2016-02-05,19397.88086,19230,19287.35938,19288.16992,1264808100,19288.16992
2016-02-11,18627.50977,18446.56055,18486.92969,18545.80078,1868442400,18545.80078
2016-02-12,18482.33008,18278.80078,18278.80078,18319.58008,2019813200,18319.58008
2016-02-15,18937.06055,18668.86914,18668.86914,18918.14063,1729340100,18918.14063
2016-02-16,19260.66992,18974.59961,19013.74023,19122.08008,1869161100,19122.08008
2016-02-17,19308.53906,18909.06055,19198.17969,18924.57031,1689473500,18924.57031
2016-02-18,19436.39063,19266.2207,19409.21094,19363.08008,1843924000,19363.08008
2016-02-19,19342.0293,19210.65039,19238.42969,19285.5,1268689800,19285.5
2016-02-22,19524.9707,19374.24023,19374.24023,19464.08984,1207462000,19464.08984
2016-02-23,19519.84961,19328.25977,19506.93945,19414.7793,1225027600,19414.7793
2016-02-24,19360.80078,19060.16016,19282.33984,19192.44922,1302717300,19192.44922
2016-02-25,19215.49023,18867.69922,19215.49023,18888.75,1395869600,18888.75
2016-02-26,19436.71094,19122.56055,19179.94922,19364.15039,1633549100,19364.15039
2016-02-29,19377.7207,19053.7793,19366.16992,19111.92969,1270443900,19111.92969
2016-03-01,19420,19108.30078,19259.99023,19407.46094,1473881700,19407.46094
2016-03-02,20058.11914,19783.91992,19788.16992,20003.49023,2455833600,20003.49023
2016-03-03,20082.00977,19791.59961,20082.00977,19941.75977,1761676100,19941.75977
2016-03-04,20200.38086,19977.42969,20052.09961,20176.69922,1907805100,20176.69922
2016-03-07,20331.68945,20095.63086,20306.08984,20159.7207,1930240900,20159.7207
2016-03-08,20137.73047,19902.75,20132.09961,20011.58008,1449306300,20011.58008
2016-03-09,20005.41016,19818.41992,19898.74023,19996.25977,1202836200,19996.25977
2016-03-10,20184.23047,19923.53906,20055.41992,19984.41992,1384555000,19984.41992
2016-03-11,20238.7207,19853.63086,19900.66992,20199.59961,1970725700,20199.59961
2016-03-14,20512.0293,20328.88086,20371.58984,20435.33984,1722861700,20435.33984
2016-03-15,20366.56055,20254.58984,20298.15039,20288.76953,1193143900,20288.76953
2016-03-16,20383.19922,20168.74023,20339.90039,20257.69922,1213704800,20257.69922
2016-03-17,20619.33984,20435.65039,20580.06055,20503.81055,1696007800,20503.81055
2016-03-18,20687.9707,20514.9707,20599.18945,20671.63086,2091585400,20671.63086
2016-03-21,20772.46094,20618.56055,20738.25,20684.15039,1520109900,20684.15039
2016-03-22,20765.07031,20576.80078,20765.07031,20666.75,1303372700,20666.75
2016-03-23,20693.48047,20513.60938,20629.40039,20615.23047,1185399100,20615.23047
2016-03-24,20499.40039,20268.5293,20450.68945,20345.60938,1460918200,20345.60938
2016-03-29,20386.32031,20250.15039,20386.32031,20366.30078,1303869800,20366.30078
2016-03-30,20820.73047,20541.07031,20545.43945,20803.39063,2058668600,20803.39063
2016-03-31,20872.55078,20689.2207,20811.46094,20776.69922,1781006800,20776.69922
2016-04-01,20786.17969,20455.41016,20786.17969,20498.91992,1633594800,20498.91992
2016-04-05,20311.85938,20116.86914,20311.85938,20177,1876707600,20177
2016-04-06,20249.83984,20100,20100,20206.66992,1338272400,20206.66992
2016-04-07,20370.51953,20165.75977,20297.82031,20266.05078,1493940300,20266.05078
2016-04-08,20370.43945,20045.4707,20061.59961,20370.40039,1435612200,20370.40039
2016-04-11,20550.94922,20240.68945,20255.83984,20440.81055,1234203400,20440.81055
2016-04-12,20546.42969,20407.82031,20440.7207,20504.43945,997121600,20504.43945
2016-04-13,21171.28906,20716.91016,20739.33984,21158.71094,2500342000,21158.71094
2016-04-14,21511.08008,21266.21094,21456.60938,21337.81055,2054279800,21337.81055
2016-04-15,21423.06055,21234.11914,21374.65039,21316.4707,1413648900,21316.4707
2016-04-18,21172,21002.76953,21129.67969,21161.5,1426843200,21161.5
2016-04-19,21459.03906,21259.16992,21438.13086,21436.21094,1462091100,21436.21094
2016-04-20,21452.82031,21103.33984,21452.82031,21236.31055,1716745500,21236.31055
2016-04-21,21634.74023,21331.58984,21406.40039,21622.25,1709117500,21622.25
2016-04-22,21495.78906,21358.5293,21448.15039,21467.03906,1282700700,21467.03906
2016-04-25,21430.57031,21254.46094,21408.56055,21304.43945,1199972500,21304.43945
2016-04-26,21419.91992,21080.88086,21380.01953,21407.26953,1346786700,21407.26953
2016-04-27,21442.50977,21277.03906,21372.33008,21361.59961,1247249600,21361.59961
2016-04-28,21654.07031,21255.41992,21488.96094,21388.0293,1684154400,21388.0293
2016-04-29,21235.39063,21023.76953,21215.19922,21067.05078,1603138400,21067.05078
2016-05-03,21061.76953,20668.36914,21061.76953,20676.93945,1707676300,20676.93945
2016-05-04,20580.38086,20411.41016,20556.5,20525.83008,1555895400,20525.83008
2016-05-05,20534.75977,20342.75,20363.85938,20449.82031,1354977100,20449.82031
2016-05-06,20377.93945,20058.76953,20357.44922,20109.86914,1725801800,20109.86914
2016-05-09,20303.18945,20125.7793,20279.90039,20156.81055,1323285400,20156.81055
2016-05-10,20294.46094,19962.42969,19962.42969,20242.67969,1446925800,20242.67969
2016-05-11,20347.75977,20008.91992,20347.75977,20055.28906,1337926500,20055.28906
2016-05-12,20100.5,19863.61914,20100.5,19915.46094,1150409200,19915.46094
2016-05-13,19881.91016,19594.60938,19843.49023,19719.28906,1758498600,19719.28906
2016-05-16,19998.75977,19705.91016,19711.76953,19883.94922,1486067400,19883.94922
2016-05-17,20145.76953,19847.69922,19987.24023,20118.80078,1568659300,20118.80078
2016-05-18,19923.83008,19749.28906,19862.41992,19826.41016,1351584400,19826.41016
2016-05-19,19793.46094,19646.34961,19729.63086,19694.33008,1148089000,19694.33008
2016-05-20,19954.33008,19631.71094,19631.71094,19852.19922,1247729300,19852.19922
2016-05-23,19955.0293,19750.61914,19788.13086,19809.0293,1086593700,19809.0293
2016-05-24,19870.16016,19712.66992,19828.01953,19830.42969,1174095900,19830.42969
2016-05-25,20379.66016,20156.75977,20156.75977,20368.05078,2040761100,20368.05078
2016-05-26,20404.73047,20249.96094,20373.48047,20397.10938,1347013200,20397.10938
2016-05-27,20620.15039,20290.83984,20425,20576.76953,1611353900,20576.76953
2016-05-30,20765.60938,20465.83984,20523.66992,20629.39063,1793022100,20629.39063
2016-05-31,20974.71094,20617.33008,20617.33008,20815.08984,3129577700,20815.08984
2016-06-01,20898.44922,20713.28906,20726.5293,20760.98047,1422260700,20760.98047
2016-06-02,20878.21094,20680.65039,20769.81055,20859.2207,1988238300,20859.2207
2016-06-03,21049.19922,20887.78906,20956.08008,20947.24023,1869294300,20947.24023
2016-06-06,21039.86914,20840.94922,20971.13086,21030.2207,1431229200,21030.2207
2016-06-07,21351.33008,21153.67969,21218.96094,21328.24023,1820198000,21328.24023
2016-06-08,21352.36914,21179.94922,21294.26953,21297.88086,1506480000,21297.88086
2016-06-10,21270.61914,21017.98047,21240.08008,21042.64063,1640607200,21042.64063
2016-06-13,20664.58984,20430.81055,20647.50977,20512.99023,2083433200,20512.99023
2016-06-14,20537.91992,20358.93945,20476.75,20387.5293,1498720500,20387.5293
2016-06-15,20553.58008,20161.00977,20161.00977,20467.51953,1729131100,20467.51953
2016-06-16,20297.40039,19964.36914,20284.91016,20038.41992,1901944200,20038.41992
2016-06-17,20282.03906,20090.80078,20244.23047,20169.98047,2193634100,20169.98047
2016-06-20,20551.01953,20288.49023,20425.06055,20510.19922,1565765000,20510.19922
2016-06-21,20681.78906,20516.73047,20522.35938,20668.43945,1608985100,20668.43945
2016-06-22,20841.50977,20515.25,20553.93945,20795.11914,1835867700,20795.11914
2016-06-23,20889.05078,20753.93945,20862.58984,20868.33984,1663934000,20868.33984
2016-06-24,21034.17969,19662.69922,20483.50977,20259.13086,3953268600,20259.13086
2016-06-27,20329.16016,19969.4707,19982.66016,20227.30078,1789673800,20227.30078
2016-06-28,20196.19922,19898.75,19898.75,20172.46094,1919983900,20172.46094
2016-06-29,20456.58008,20217.07031,20217.07031,20436.11914,1566228200,20436.11914
2016-06-30,20828.0293,20614.65039,20736.84961,20794.36914,2032778200,20794.36914
2016-07-04,21166.01953,20840.64063,20967.4707,21059.19922,1838333600,21059.19922
2016-07-05,20945.98047,20737.16016,20919.51953,20750.7207,1225382700,20750.7207
2016-07-06,20560.06055,20304.39063,20475.40039,20495.28906,1633236900,20495.28906
2016-07-07,20731.11914,20576.74023,20606.67969,20706.91992,1125369300,20706.91992
2016-07-08,20645.58984,20468.5293,20622.83008,20564.16992,1194770200,20564.16992
2016-07-11,20972.84961,20840,20951.16992,20880.5,1998671500,20880.5
2016-07-12,21252.64063,20957.25977,21046.93945,21224.74023,1970575300,21224.74023
2016-07-13,21441.23047,21279.76953,21356.64063,21322.36914,1825234400,21322.36914
2016-07-14,21581.41992,21242.92969,21297.53906,21561.06055,1939969500,21561.06055
2016-07-15,21739.21094,21515.34961,21589.08008,21659.25,1784843200,21659.25
2016-07-18,21822,21616.16016,21656.88086,21803.17969,1368767600,21803.17969
2016-07-19,21767.88086,21612.59961,21734.33984,21673.19922,1257334500,21673.19922
2016-07-20,21895.23047,21632.50977,21646.39063,21882.48047,1417286000,21882.48047
2016-07-21,22118.2207,21913.16016,21971.9707,22000.49023,1569756600,22000.49023
2016-07-22,21972.86914,21832.42969,21913.03906,21964.26953,1120997900,21964.26953
2016-07-25,22071.76953,21878.88086,22071.76953,21993.43945,1189962100,21993.43945
2016-07-26,22300.50977,21890.89063,21890.89063,22129.73047,1938257900,22129.73047
2016-07-27,22277.24023,21997.88086,22193.31055,22218.99023,1958434400,22218.99023
2016-07-28,22214.7207,22053.50977,22134.11914,22174.33984,1611124800,22174.33984
2016-07-29,22152.75,21830.46094,22055.94922,21891.36914,1745509100,21891.36914
2016-08-01,22260.94922,22027.65039,22027.65039,22129.14063,1815980500,22129.14063
2016-08-03,21822.2207,21725.38086,21743.32031,21739.11914,1685374700,21739.11914
2016-08-04,21922.41992,21788.31055,21873.35938,21832.23047,1019501800,21832.23047
2016-08-05,22193.28906,21961.05078,21961.05078,22146.08984,1163973600,22146.08984
2016-08-08,22503.2793,22260.07031,22324.17969,22494.75977,1409047300,22494.75977
2016-08-09,22496.75,22402.91016,22464.09961,22465.60938,1306253700,22465.60938
2016-08-10,22618.03906,22399.28906,22511.09961,22492.42969,1564549200,22492.42969
2016-08-11,22689.93945,22359.91992,22412.31055,22580.55078,2356829800,22580.55078
2016-08-12,22816.75,22704.05078,22788.88086,22766.91016,2316030200,22766.91016
2016-08-15,22975.74023,22765.23047,22765.23047,22932.50977,2496263600,22932.50977
2016-08-16,23084.51953,22841.66016,23008.08984,22910.83984,2005620700,22910.83984
2016-08-17,23029.48047,22775.86914,22995.50977,22799.7793,2081311500,22799.7793
2016-08-18,23193.90039,22976.10938,23046.68945,23023.16016,2328376500,23023.16016
2016-08-19,23153.74023,22875.56055,23153.74023,22937.2207,2095546700,22937.2207
2016-08-22,23005.16016,22792.41992,22941.5293,22997.91016,1720666500,22997.91016
2016-08-23,22998.92969,22854.34961,22927.4707,22998.92969,1521237200,22998.92969
2016-08-24,23036.07031,22702.60938,23010.63086,22820.7793,1770177700,22820.7793
2016-08-25,22898.11914,22735.0293,22814.36914,22814.94922,1580787200,22814.94922
2016-08-26,22997.40039,22827.2207,22827.2207,22909.53906,1600056800,22909.53906
2016-08-29,22922.67969,22762.73047,22904.19922,22821.33984,1262573400,22821.33984
2016-08-30,23073.51953,22898.7793,22945.08008,23016.10938,1586826100,23016.10938
2016-08-31,23063.15039,22939.86914,23043.08008,22976.88086,1874216100,22976.88086
2016-09-01,23193.0293,22843.41992,22897.16016,23162.33984,2106535800,23162.33984
2016-09-02,23306.48047,23152.78906,23157.00977,23266.69922,2510528100,23266.69922
2016-09-05,23688.41016,23530.35938,23576.31055,23649.55078,1915393300,23649.55078
2016-09-06,23787.67969,23548.55078,23683.2793,23787.67969,1830882300,23787.67969
2016-09-07,23830.75,23695.67969,23785.23047,23741.81055,1939676800,23741.81055
2016-09-08,23928.92969,23663.58984,23704.35938,23919.33984,1686733500,23919.33984
2016-09-09,24364,23914.73047,23924.76953,24099.69922,2771690800,24099.69922
2016-09-12,23625.36914,23290.59961,23596.0293,23290.59961,2533454700,23290.59961
2016-09-13,23652.41016,23196.49023,23564.13086,23215.75977,1616669300,23215.75977
2016-09-14,23371.5293,23155.73047,23225.58008,23190.64063,1473727100,23190.64063
2016-09-15,23471.48047,23194.36914,23237.19922,23335.58984,1699911500,23335.58984
2016-09-19,23625.91992,23394.94922,23486.61914,23550.44922,2052783800,23550.44922
2016-09-20,23556.06055,23397.13086,23494.00977,23530.85938,1483540700,23530.85938
2016-09-21,23729.01953,23436.23047,23522.85938,23669.90039,1627369300,23669.90039
2016-09-22,24058.65039,23683.58008,23920.17969,23759.80078,2332001400,23759.80078
2016-09-23,23846.71094,23628.64063,23836.59961,23686.48047,1872873700,23686.48047
2016-09-26,23563.5,23276.13086,23554.83008,23317.91992,1652771300,23317.91992
2016-09-27,23646.0293,23295.05078,23356.0293,23571.90039,1816391200,23571.90039
2016-09-28,23619.65039,23370.43945,23455.73047,23619.65039,1524350900,23619.65039
2016-09-29,23828.59961,23607.99023,23828.59961,23739.4707,1606079200,23739.4707
2016-09-30,23484.36914,23239.35938,23435.28906,23297.15039,1674842700,23297.15039
2016-10-03,23698.30078,23500.71094,23652.83008,23584.42969,953365300,23584.42969
2016-10-04,23689.43945,23518.56055,23665.34961,23689.43945,1008151200,23689.43945
2016-10-05,23847.46094,23566.2207,23619.91016,23788.31055,1304619300,23788.31055
2016-10-06,24004.08984,23826.44922,23859.41016,23952.5,1721487000,23952.5
2016-10-07,23948.94922,23770.14063,23948.94922,23851.82031,1137835500,23851.82031
2016-10-11,24064.5,23441.07031,24013.83984,23549.51953,2157326400,23549.51953
2016-10-12,23444.66992,23267.63086,23386.91992,23407.05078,1839710900,23407.05078
2016-10-13,23347.9707,23006.11914,23300.38086,23031.30078,1957428300,23031.30078
2016-10-14,23318.35938,23087.14063,23119.96094,23233.31055,1500768600,23233.31055
2016-10-17,23177.18945,22978.00977,23164.53906,23037.53906,1121480100,23037.53906
2016-10-18,23402.89063,23130.19922,23130.19922,23394.39063,1423480700,23394.39063
2016-10-19,23445.56055,23234.66992,23393.80078,23304.9707,1009919700,23304.9707
2016-10-20,23500.82031,23360.55078,23412.67969,23374.40039,1091055700,23374.40039
2016-10-24,23620.08984,23235.60938,23431.63086,23604.08008,1804798700,23604.08008
2016-10-25,23631.33984,23506.64063,23581.68945,23565.10938,1182922100,23565.10938
2016-10-26,23464.0293,23310.23047,23396.14063,23325.42969,1029317700,23325.42969
2016-10-27,23352.61914,23002.5293,23347.18945,23132.34961,1551943100,23132.34961
2016-10-28,23157.73047,22847.73047,23088.83008,22954.81055,1215041700,22954.81055
2016-10-31,23045.5293,22775.28906,22845.82031,22934.53906,1297925200,22934.53906
2016-11-01,23268.05078,23015.06055,23015.06055,23147.07031,1537970700,23147.07031
2016-11-02,22956.84961,22785.34961,22946.06055,22810.5,1054518000,22810.5
2016-11-03,22855.00977,22683.50977,22708.55078,22683.50977,1132688600,22683.50977
2016-11-04,22771.60938,22587.58984,22611.53906,22642.61914,1014413400,22642.61914
2016-11-07,22867.24023,22623.83984,22682.71094,22801.40039,1376889500,22801.40039
2016-11-08,22996.9707,22820.39063,22981.91016,22909.4707,1015231100,22909.4707
2016-11-09,23048.32031,21957.71094,23048.32031,22415.18945,3548427000,22415.18945
2016-11-10,22918.33984,22777.50977,22848.74023,22839.10938,1594983400,22839.10938
2016-11-11,22673.31055,22442.75,22622.46094,22531.08984,2105351100,22531.08984
2016-11-14,22359.00977,22118.86914,22344.23047,22222.2207,1910149300,22222.2207
2016-11-15,22411.11914,22254.08984,22270.90039,22323.91016,1461449900,22323.91016
2016-11-16,22499.39063,22280.5293,22439.98047,22280.5293,1609770500,22280.5293
2016-11-17,22367.4707,22114.01953,22170.07031,22262.88086,1355418500,22262.88086
2016-11-18,22374.35938,22146.88086,22239.23047,22344.21094,1128764800,22344.21094
2016-11-21,22480.75,22227.80078,22313.03906,22357.7793,1370598600,22357.7793
2016-11-22,22719.41992,22484.59961,22491.71094,22678.07031,1851269200,22678.07031
2016-11-23,22804.25977,22640.94922,22702.41016,22676.68945,1764207800,22676.68945
2016-11-24,22647.38086,22487.53906,22574.82031,22608.49023,1138055700,22608.49023
2016-11-25,22764.33984,22589.5293,22609.2207,22723.44922,1385320300,22723.44922
2016-11-28,22964.01953,22738.93945,22738.93945,22830.57031,1816314100,22830.57031
2016-11-29,22868.14063,22724.58984,22739.50977,22737.07031,1695023200,22737.07031
2016-11-30,22889.4707,22755,22842.35938,22789.76953,2062930000,22789.76953
2016-12-01,23012.2793,22837.5293,22948.65039,22878.23047,2119590600,22878.23047
2016-12-02,22756.00977,22559.19922,22736.83984,22564.82031,2479074200,22564.82031
2016-12-05,22628.13086,22375.2793,22580.75,22505.55078,1626049800,22505.55078
2016-12-06,22746.66992,22625.32031,22694.26953,22675.15039,1261679800,22675.15039
2016-12-07,22843.00977,22708.88086,22805.13086,22800.91992,1110472700,22800.91992
2016-12-08,23076.24023,22817.32031,23027.38086,22861.83984,1711745400,22861.83984
2016-12-09,22813.84961,22660.2207,22765.83984,22760.98047,1576021700,22760.98047
2016-12-12,22863.60938,22375.58008,22860.26953,22433.01953,2014527900,22433.01953
2016-12-13,22458.41992,22292.65039,22407.61914,22446.69922,1723223600,22446.69922
2016-12-14,22627.59961,22456.61914,22596.71094,22456.61914,1821093300,22456.61914
2016-12-15,22305.07031,21999.30078,22257.71094,22059.40039,2505720900,22059.40039
2016-12-16,22155.14063,21965.67969,21996.38086,22020.75,1899711800,22020.75
2016-12-19,21955.93945,21786.56055,21945.83984,21832.67969,1328500400,21832.67969
2016-12-20,21873.56055,21667.18945,21767.60938,21729.06055,1297152100,21729.06055
2016-12-21,21910.39063,21755.84961,21770.89063,21809.80078,1206759600,21809.80078
2016-12-22,21822.17969,21594.58008,21800.2207,21636.19922,1434735500,21636.19922
2016-12-23,21601.07031,21491.83008,21553.7793,21574.75977,1775512200,21574.75977
2016-12-28,21811.96094,21488.82031,21562.69922,21754.74023,2173239900,21754.74023
2016-12-29,21810.40039,21587.07031,21591.03906,21790.91016,1875142100,21790.91016
2016-12-30,22069.61914,21818.91016,21818.91016,22000.56055,2396676500,22000.56055
2017-01-03,22189.31055,21883.82031,21993.35938,22150.40039,1302378400,22150.40039
2017-01-04,22228.06055,22076.63086,22201.08008,22134.4707,1437672200,22134.4707
2017-01-05,22483.00977,22230.31055,22302.64063,22456.68945,1830652300,22456.68945
2017-01-06,22605.66016,22445.7793,22583.28906,22503.00977,1389973700,22503.00977
2017-01-09,22626.42969,22476.34961,22561.10938,22558.68945,1303532900,22558.68945
2017-01-10,22744.84961,22549.85938,22561.16992,22744.84961,1422515900,22744.84961
2017-01-11,22944.58008,22767.36914,22816.00977,22935.34961,1554104200,22935.34961
2017-01-12,22971.49023,22751.66992,22956.43945,22829.01953,1454667000,22829.01953
2017-01-13,22971.44922,22859.2793,22879.57031,22937.38086,1371840300,22937.38086
2017-01-16,22908.85938,22657.34961,22895.35938,22718.15039,1313357700,22718.15039
2017-01-17,22867.83984,22710.92969,22819.86914,22840.9707,1019618000,22840.9707
2017-01-18,23151.75,22882.01953,22889.33008,23098.25977,1689344500,23098.25977
2017-01-19,23104.34961,22941.96094,23104.34961,23049.96094,1174126300,23049.96094
2017-01-20,22987.67969,22858.25,22966.5293,22885.91016,1207476100,22885.91016
2017-01-23,23068.08008,22861.28906,22926.30078,22898.51953,1068403800,22898.51953
2017-01-24,22986.44922,22907.7793,22965.25,22949.85938,1462887100,22949.85938
2017-01-25,23066.40039,22961.38086,23066.40039,23049.11914,1185813200,23049.11914
2017-01-26,23386.41016,23145.31055,23173.46094,23374.16992,1856554500,23374.16992
2017-01-27,23397.08984,23307.05078,23339.15039,23360.7793,777897700,23360.7793
2017-02-01,23318.39063,23082.61914,23211.88086,23318.39063,1515037600,23318.39063
2017-02-02,23439.01953,23131.36914,23309.46094,23184.51953,987795900,23184.51953
2017-02-03,23226.91992,22997.46094,23216.9707,23129.21094,1339282100,23129.21094
2017-02-06,23348.24023,23149.69922,23239.28906,23348.24023,1439947300,23348.24023
2017-02-07,23403.59961,23256.68945,23287.89063,23331.57031,1523355600,23331.57031
2017-02-08,23520.76953,23160.99023,23284.75977,23485.13086,2601105500,23485.13086
2017-02-09,23644.63086,23489.65039,23533.51953,23525.14063,2741007400,23525.14063
2017-02-10,23718.4707,23573.84961,23645.90039,23574.98047,2143167300,23574.98047
2017-02-13,23751.91992,23615.39063,23664.5293,23710.98047,1990274600,23710.98047
2017-02-14,23735.10938,23614.4707,23695.28906,23703.00977,1957113500,23703.00977
2017-02-15,24067.61914,23771.94922,23771.94922,23994.86914,3843901700,23994.86914
2017-02-16,24161.39063,23969.57031,24139.31055,24107.69922,3806666400,24107.69922
2017-02-17,24106.33984,23944.67969,24077.86914,24033.74023,2302691000,24033.74023
2017-02-20,24202.33984,24022.15039,24066,24146.08008,1936955000,24146.08008
2017-02-21,24213.64063,23909.15039,24174.10938,23963.63086,1839886700,23963.63086
2017-02-22,24201.96094,23999.55078,24059.08984,24201.96094,2230148000,24201.96094
2017-02-23,24216.5293,24046.91016,24122.17969,24114.85938,1880958700,24114.85938
2017-02-24,24121.91016,23958.13086,24115.60938,23965.69922,1750717000,23965.69922
2017-02-27,24067.67969,23822.88086,23941.81055,23925.05078,1727456200,23925.05078
2017-02-28,24007.81055,23740.73047,23952.64063,23740.73047,1666247300,23740.73047
2017-03-01,23857.2793,23730.05078,23849.2207,23776.49023,1648831300,23776.49023
2017-03-02,24080.86914,23694.33008,24044.48047,23728.07031,2111361200,23728.07031
2017-03-03,23635.24023,23511.59961,23618.35938,23552.7207,2387983900,23552.7207
2017-03-06,23691.05078,23574.2793,23600.49023,23596.2793,1442731400,23596.2793
2017-03-07,23728,23585.76953,23630.34961,23681.07031,1282674500,23681.07031
2017-03-08,23816.23047,23563.14063,23627.2793,23782.26953,1823218000,23782.26953
2017-03-09,23673.58008,23456.06055,23667.76953,23501.56055,1781279500,23501.56055
2017-03-10,23603.76953,23438.85938,23534.98047,23568.66992,1534086200,23568.66992
2017-03-13,23877.58984,23567.92969,23643.30078,23829.66992,2016201800,23829.66992
2017-03-14,23918.11914,23768.33984,23871,23827.94922,1857167800,23827.94922
2017-03-15,23842.81055,23645.50977,23705.07031,23792.84961,1352441800,23792.84961
2017-03-16,24288.2793,24003.75,24101.98047,24288.2793,2576719000,24288.2793
2017-03-17,24385.81055,24237.9707,24376.13086,24309.92969,2512650300,24309.92969
2017-03-20,24501.99023,24312.57031,24312.57031,24501.99023,1716660600,24501.99023
2017-03-21,24656.65039,24500.34961,24565.73047,24593.11914,2055170800,24593.11914
2017-03-22,24380.41992,24207.09961,24336.33008,24320.41016,2136581500,24320.41016
2017-03-23,24466.73047,24271.25977,24381.03906,24327.69922,1795481600,24327.69922
2017-03-24,24420.76953,24263.16992,24396.41016,24358.26953,1784280200,24358.26953
2017-03-27,24434.90039,24138.7793,24235.68945,24193.69922,1730336000,24193.69922
2017-03-28,24360,24274.51953,24329.16992,24345.86914,1506216800,24345.86914
2017-03-29,24470.66016,24330.69922,24470.66016,24392.05078,1834977400,24392.05078
2017-03-30,24431.11914,24250.40039,24429.11914,24301.08984,1768917100,24301.08984
2017-03-31,24329.98047,24105.38086,24305.5293,24111.58984,1733165500,24111.58984
2017-04-03,24261.48047,24162.55078,24236.56055,24261.48047,1708951000,24261.48047
2017-04-05,24400.80078,24166.00977,24370.94922,24400.80078,2697900400,24400.80078
2017-04-06,24381.63086,24210.68945,24310.41016,24273.7207,1722179300,24273.7207
2017-04-07,24268.39063,23982.40039,24247.00977,24267.30078,2253021500,24267.30078
2017-04-10,24314.66016,24215.53906,24302.00977,24262.17969,1193963800,24262.17969
2017-04-11,24318.15039,24007.84961,24280.86914,24088.46094,1803272800,24088.46094
2017-04-12,24313.5,23994.13086,24068.91016,24313.5,1534864800,24313.5
2017-04-13,24378.38086,24158.16016,24173.41992,24261.66016,1334077800,24261.66016
2017-04-18,24276.31055,23892.58984,24268.16992,23924.53906,1552809600,23924.53906
2017-04-19,23893.14063,23723.86914,23875.98047,23825.88086,1568253100,23825.88086
2017-04-20,24058.86914,23827.07031,23851.01953,24056.98047,1512891800,24056.98047
2017-04-21,24190.14063,23991.86914,24143.03906,24042.01953,1345955400,24042.01953
2017-04-24,24206.43945,23958.17969,24185.75977,24139.48047,1338069100,24139.48047
2017-04-25,24455.93945,24201.91016,24204.7793,24455.93945,1880693800,24455.93945
2017-04-26,24637.84961,24515.23047,24563.25,24578.42969,1668740700,24578.42969
2017-04-27,24717.43945,24455.11914,24663.09961,24698.48047,1567031000,24698.48047
2017-04-28,24697.0293,24563.76953,24691.28906,24615.13086,1181584600,24615.13086
2017-05-02,24773.80078,24577.33008,24773.80078,24696.13086,1605780100,24696.13086
2017-05-04,24683.88086,24530.92969,24680.44922,24683.88086,1760179900,24683.88086
2017-05-05,24634.2793,24358.7207,24625.34961,24476.34961,2024201800,24476.34961
2017-05-08,24624.21094,24476.19922,24604.28906,24577.91016,1357855500,24577.91016
2017-05-09,24889.83008,24548.9707,24656.94922,24889.0293,1381056000,24889.0293
2017-05-10,25164.9707,24931.82031,24931.82031,25015.41992,2297649800,25015.41992
2017-05-11,25203.53906,25024.75977,25101.5293,25125.55078,1642633800,25125.55078
2017-05-12,25211.2793,25087.32031,25126.48047,25156.33984,1417408900,25156.33984
2017-05-15,25385.7207,25213.4707,25233.31055,25371.58984,2212734400,25371.58984
2017-05-16,25413.34961,25228.46094,25413.34961,25335.93945,1797601700,25335.93945
2017-05-17,25374.94922,25245.43945,25355.75977,25293.63086,1512406100,25293.63086
2017-05-18,25263.81055,25025.05078,25034.18945,25136.51953,1677298400,25136.51953
2017-05-19,25266.2207,25124.06055,25171.66016,25174.86914,1312777700,25174.86914
2017-05-22,25450.03906,25201.33984,25318.28906,25391.33984,1410586000,25391.33984
2017-05-23,25486.98047,25307.26953,25415.57031,25403.15039,1758690200,25403.15039
2017-05-24,25428.5,25296.66016,25382.25977,25428.5,1409941800,25428.5
2017-05-25,25680.66992,25491.7793,25511.46094,25630.7793,1890794600,25630.7793
2017-05-26,25724.40039,25588.69922,25670.98047,25639.26953,1453713000,25639.26953
